data_id,data_name,allocation_method,routing_heuristic,merge_strategy,allocation_time,allocation_bytes,route_time,route_bytes,merge_time,merge_bytes,distance,sum_pickers
20,SLAPRP_Guo_small_O100_alpha0.3_v9.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,6.9999843,134474694,0.0045026,687982,0.0015454,1552878,1314.0,6
20,SLAPRP_Guo_small_O100_alpha0.3_v9.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,6.9999843,134474694,0.0030667,687774,0.0,0,4324.0,102
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,14.7672891,143315815,0.0091403,1698046,2.7520384,4729776117,940.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,14.7672891,143315815,0.004609,1698238,0.0247197,1665038,1578.0,7
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,14.7672891,143315815,0.0042705,1698046,0.0,0,4730.0,105
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ALS,GREEDY,CLARKE_WRIGHT,14.7672891,143315815,0.0039262,685774,2.7120257,4532515957,984.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,14.7672891,143315815,0.0034759,686174,0.002098,1598350,1482.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ALS,GREEDY,NO_HEURISTIC,14.7672891,143315815,0.004095,685790,0.0,0,4646.0,105
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.4074993,56778880,0.0083505,1670990,2.6092133,4145745733,674.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.4074993,56778880,0.0037541,1671118,0.0015376,1554878,970.0,7
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.4074993,56778880,0.0046816,1670942,0.0,0,2504.0,105
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC,GREEDY,CLARKE_WRIGHT,0.4074993,56778880,0.0032114,678190,2.354344,3890795237,498.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.4074993,56778880,0.0043339,678574,0.0019325,1473054,760.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC,GREEDY,NO_HEURISTIC,0.4074993,56778880,0.0049712,678158,0.0,0,2562.0,105
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.4111054,57130153,0.0049157,1722510,2.6690369,4219484789,696.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.4111054,57130153,0.0051329,1722670,0.0037314,1612222,1220.0,7
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.4111054,57130153,0.0048216,1722574,0.0,0,2648.0,105
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.4111054,57130153,0.0037315,684014,2.5755575,4071033493,764.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.4111054,57130153,0.0035036,684174,0.001525,1549022,1010.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.4111054,57130153,0.0049065,684062,0.0,0,2974.0,105
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,8.5109667,149902372,0.0079223,1623758,2.7225582,4367554791,882.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,8.5109667,149902372,0.0056754,1623838,0.0029097,1573102,1352.0,7
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,8.5109667,149902372,0.0044093,1623710,0.0,0,4108.0,105
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,8.5109667,149902372,0.0042388,681278,2.7605059,4524674551,930.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,8.5109667,149902372,0.0038504,681470,0.0040647,1632062,1210.0,6
21,SLAPRP_Guo_small_O100_alpha0.4_v1.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,8.5109667,149902372,0.0035215,681342,0.0,0,4202.0,105
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,15.9050289,135580573,0.0070302,1487502,2.2309642,3836061365,838.0,5
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,15.9050289,135580573,0.0054105,1487582,0.0018712,1442126,1268.0,7
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,15.9050289,135580573,0.0034632,1487486,0.0,0,3894.0,100
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ALS,GREEDY,CLARKE_WRIGHT,15.9050289,135580573,0.0039347,620398,2.2661654,3803948005,802.0,6
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,15.9050289,135580573,0.0042111,620830,0.0020269,1492334,1258.0,7
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ALS,GREEDY,NO_HEURISTIC,15.9050289,135580573,0.0038523,620430,0.0,0,3862.0,100
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.4115331,56924896,0.0067605,1518126,2.0551311,3360269943,642.0,5
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.4115331,56924896,0.0039107,1518222,0.0014818,1465918,740.0,5
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.4115331,56924896,0.006083,1518142,0.0,0,2326.0,100
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC,GREEDY,CLARKE_WRIGHT,0.4115331,56924896,0.0032226,614014,2.1146576,3331662773,460.0,6
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.4115331,56924896,0.0045796,614398,0.0020131,1386078,704.0,5
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC,GREEDY,NO_HEURISTIC,0.4115331,56924896,0.0034176,613998,0.0,0,2274.0,100
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.4316595,57276793,0.0043496,1454382,2.1560997,3480404279,658.0,5
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.4316595,57276793,0.0043404,1454542,0.0018694,1537310,1040.0,6
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.4316595,57276793,0.0047771,1454398,0.0,0,2344.0,100
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.4316595,57276793,0.0044249,627406,2.1052678,3488687655,548.0,5
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.4316595,57276793,0.0032931,627534,0.0013636,1406718,1006.0,7
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.4316595,57276793,0.0414843,627342,0.0,0,2372.0,100
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,15.4551669,142532042,0.0065619,1425454,2.2774083,3689161413,882.0,5
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,15.4551669,142532042,0.0054033,1425534,0.0020464,1466302,1324.0,7
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,15.4551669,142532042,0.0053077,1425358,0.0,0,3718.0,100
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,15.4551669,142532042,0.0031732,621070,2.1567224,3594593079,962.0,5
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,15.4551669,142532042,0.0028797,621262,0.0017246,1568062,1302.0,5
22,SLAPRP_Guo_small_O100_alpha0.4_v10.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,15.4551669,142532042,0.0033299,621086,0.0,0,3814.0,100
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,9.3188125,94945103,0.0080255,1979902,2.7783911,4734300997,866.0,6
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,9.3188125,94945103,0.0046496,1980062,0.0020672,1590814,1360.0,7
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,9.3188125,94945103,0.004767,1979934,0.0,0,4378.0,104
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ALS,GREEDY,CLARKE_WRIGHT,9.3188125,94945103,0.0038015,710046,2.7804639,4615709767,808.0,6
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,9.3188125,94945103,0.0035921,710382,0.0017011,1531246,1180.0,7
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ALS,GREEDY,NO_HEURISTIC,9.3188125,94945103,0.0034123,709998,0.0,0,4150.0,104
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.4232844,56949056,0.0060694,1850030,2.5798923,4169726487,660.0,6
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.4232844,56949056,0.0042194,1850126,0.0015315,1514590,922.0,7
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.4232844,56949056,0.0060816,1850030,0.0,0,2620.0,104
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC,GREEDY,CLARKE_WRIGHT,0.4232844,56949056,0.0066875,691790,2.4586574,3834881111,508.0,6
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.4232844,56949056,0.0048005,692174,0.0027964,1481406,832.0,7
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC,GREEDY,NO_HEURISTIC,0.4232844,56949056,0.0034438,691790,0.0,0,2544.0,104
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.4015229,57303081,0.0058771,1856046,2.7232788,4475048309,812.0,6
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.4015229,57303081,0.0040778,1856206,0.0021442,1574766,1522.0,8
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.4015229,57303081,0.0040781,1856094,0.0,0,2982.0,104
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.4015229,57303081,0.0034089,689790,2.3795331,3847184967,686.0,6
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.4015229,57303081,0.003501,689902,0.0017325,1413070,1128.0,8
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.4015229,57303081,0.003095,689774,0.0,0,2940.0,104
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,18.3308607,102628380,0.0073684,1951646,2.8441856,4940609669,996.0,6
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,18.3308607,102628380,0.004645,1951678,0.0023469,1708542,1380.0,7
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,18.3308607,102628380,0.0066069,1951550,0.0,0,3584.0,104
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,18.3308607,102628380,0.0039163,720174,3.317788,4300228535,732.0,6
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,18.3308607,102628380,0.0032434,720350,0.0016543,1533790,1080.0,7
23,SLAPRP_Guo_small_O100_alpha0.4_v2.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,18.3308607,102628380,0.0047833,720174,0.0,0,3502.0,104
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,20.7514621,131262389,0.0041431,1631710,2.560627,4244147575,960.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,20.7514621,131262389,0.0043524,1631886,0.0016456,1561278,1360.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,20.7514621,131262389,0.003816,1631710,0.0,0,4344.0,101
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ALS,GREEDY,CLARKE_WRIGHT,20.7514621,131262389,0.0048439,659038,2.4281885,4011863029,1024.0,7
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,20.7514621,131262389,0.0036194,659470,0.0016432,1552446,1330.0,7
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ALS,GREEDY,NO_HEURISTIC,20.7514621,131262389,0.0041824,659006,0.0,0,4424.0,101
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.4054358,56773216,0.0062489,1659198,2.4295513,3814213605,754.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.4054358,56773216,0.0046234,1659278,0.0024741,1588350,998.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.4054358,56773216,0.0041641,1659134,0.0,0,2578.0,101
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC,GREEDY,CLARKE_WRIGHT,0.4054358,56773216,0.0040049,670046,2.3304992,3781112677,536.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.4054358,56773216,0.0044418,670446,0.0018119,1568494,838.0,7
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC,GREEDY,NO_HEURISTIC,0.4054358,56773216,0.0056416,670062,0.0,0,2520.0,101
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.4462927,57126425,0.0062542,1621198,2.4722969,4105165719,810.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.4462927,57126425,0.0040443,1621374,0.001978,1589838,1290.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.4462927,57126425,0.0042058,1621182,0.0,0,2740.0,101
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.4462927,57126425,0.0038092,667006,2.3708109,3764187461,694.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.4462927,57126425,0.004109,667118,0.0017723,1521278,1134.0,7
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.4462927,57126425,0.0037953,667006,0.0,0,2704.0,101
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,10.443024,138912969,0.0060028,1573182,3.2628087,4302835607,1138.0,7
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,10.443024,138912969,0.0051353,1573230,0.0026912,1581438,1594.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,10.443024,138912969,0.0043193,1573086,0.0,0,4798.0,101
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,10.443024,138912969,0.0039526,668318,2.9464927,4378738231,1106.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,10.443024,138912969,0.0041793,668526,0.0017259,1616382,1528.0,6
24,SLAPRP_Guo_small_O100_alpha0.4_v3.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,10.443024,138912969,0.003829,668270,0.0,0,4670.0,101
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,9.761087,120402091,0.0055701,1679726,3.4179978,4888217701,1012.0,6
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,9.761087,120402091,0.0053273,1679870,0.0036235,1641934,1434.0,6
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,9.761087,120402091,0.0085992,1679726,0.0,0,4816.0,105
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ALS,GREEDY,CLARKE_WRIGHT,9.761087,120402091,0.0046934,691118,3.8091964,4769485031,912.0,6
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,9.761087,120402091,0.0043326,691438,0.0031024,1614462,1570.0,7
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ALS,GREEDY,NO_HEURISTIC,9.761087,120402091,0.0049253,691070,0.0,0,4728.0,105
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.5349677,57044944,0.0052299,1720222,2.931761,4465811351,760.0,7
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.5349677,57044944,0.0055277,1720302,0.0017519,1651358,1074.0,7
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.5349677,57044944,0.005993,1720206,0.0,0,2714.0,105
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC,GREEDY,CLARKE_WRIGHT,0.5349677,57044944,0.0044381,690526,2.9325584,4286881061,616.0,6
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.5349677,57044944,0.0042608,690942,0.0018884,1571214,902.0,8
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC,GREEDY,NO_HEURISTIC,0.5349677,57044944,0.0039058,690526,0.0,0,2718.0,105
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.5273789,57755065,0.0071634,1672030,3.3871832,4672035591,876.0,6
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.5273789,57755065,0.0062367,1672206,0.001815,1676062,1292.0,7
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.5273789,57755065,0.0049048,1671998,0.0,0,2842.0,105
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.5273789,57755065,0.0044468,686830,3.1253737,4495882657,864.0,6
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.5273789,57755065,0.0036323,686974,0.0183519,1632414,1240.0,6
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.5273789,57755065,0.0050422,686846,0.0,0,3040.0,105
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,19.4060929,126697544,0.0067735,1673166,3.265305,4934812919,982.0,7
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,19.4060929,126697544,0.0060785,1673262,0.0024322,1585758,1552.0,8
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,NO_HEURISTIC,19.4060929,126697544,0.0044182,1673118,0.0,0,4512.0,105
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT,19.4060929,126697544,0.0039653,692814,3.3214845,4933929031,900.0,6
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,MESSAGE_PASSING,GREEDY,CLARKE_WRIGHT_HEURISTIC,19.4060929,126697544,0.0036821,692926,0.0032359,1601678,1404.0,7
25,SLAPRP_Guo_small_O100_alpha0.4_v4.txt,MESSAGE_PASSING,GREEDY,NO_HEURISTIC,19.4060929,126697544,0.0045148,692798,0.0,0,4530.0,105
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT,9.6082059,136456753,0.0057268,1563854,2.7088518,4033688711,798.0,6
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ALS,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,9.6082059,136456753,0.0049971,1563950,0.0027501,1499950,1278.0,7
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ALS,ASTAR_HEURISTIC,NO_HEURISTIC,9.6082059,136456753,0.0041228,1563870,0.0,0,4052.0,102
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ALS,GREEDY,CLARKE_WRIGHT,9.6082059,136456753,0.0034574,646478,2.8664115,3691133991,800.0,6
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ALS,GREEDY,CLARKE_WRIGHT_HEURISTIC,9.6082059,136456753,0.0033573,646830,0.0021916,1512718,1194.0,8
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ALS,GREEDY,NO_HEURISTIC,9.6082059,136456753,0.0045377,646462,0.0,0,4034.0,102
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.421334,56251792,0.0053788,1607086,3.4187668,3767718919,534.0,6
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.421334,56251792,0.0055613,1607166,0.0028723,1466286,828.0,6
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC,ASTAR_HEURISTIC,NO_HEURISTIC,0.421334,56251792,0.0056847,1607022,0.0,0,2296.0,102
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC,GREEDY,CLARKE_WRIGHT,0.421334,56251792,0.0039216,636750,3.1804711,3525763175,458.0,7
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.421334,56251792,0.0058171,637118,0.0020042,1391662,722.0,7
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC,GREEDY,NO_HEURISTIC,0.421334,56251792,0.0061122,636782,0.0,0,2314.0,102
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT,0.5529852,56602617,0.0082364,1636046,2.872913,4005660709,700.0,6
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,CLARKE_WRIGHT_HEURISTIC,0.5529852,56602617,0.006122,1636190,0.002592,1636670,1332.0,6
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC_HEURISTIC,ASTAR_HEURISTIC,NO_HEURISTIC,0.5529852,56602617,0.0051219,1636030,0.0,0,2706.0,102
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT,0.5529852,56602617,0.003752,657246,2.5179503,3558013189,658.0,6
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC_HEURISTIC,GREEDY,CLARKE_WRIGHT_HEURISTIC,0.5529852,56602617,0.0032216,657326,0.0016933,1452286,998.0,7
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,ABC_HEURISTIC,GREEDY,NO_HEURISTIC,0.5529852,56602617,0.0034586,657262,0.0,0,2778.0,102
26,SLAPRP_Guo_small_O100_alpha0.4_v5.txt,MESSAGE_PASSING,ASTAR_HEURISTIC,CLARKE_WRIGHT,7.7055956,142751614,0.0057768,1525566,2.1798288,3654990229,870.0,7
