data_id,data_name,do_abc,do_allocation,do_message_passing,do_cw,allocation_time,allocation_bytes,route_time,route_bytes,cw_time,cw_bytes,distance,sum_pickers
31,SLAPRP_Guo_small_O200_alpha0.2_v1.txt,true,true,false,false,0.2035738,23305531,0.0036752,1444903,0,0,3774.0,203
31,SLAPRP_Guo_small_O200_alpha0.2_v1.txt,true,true,false,true,0.2035738,23305531,0.0036752,1444903,10.9437288,26311519207,440.0,15
31,SLAPRP_Guo_small_O200_alpha0.2_v1.txt,false,true,true,false,10.23,602019040,0.0034523,1427175,0,0,3924.0,203
31,SLAPRP_Guo_small_O200_alpha0.2_v1.txt,false,true,true,true,10.23,602019040,0.0034523,1427175,10.7643745,25584877463,552.0,12
31,SLAPRP_Guo_small_O200_alpha0.2_v1.txt,false,true,false,false,129.7152978,598859518,0.0028306,1419527,0,0,7080.0,203
31,SLAPRP_Guo_small_O200_alpha0.2_v1.txt,false,true,false,true,129.7152978,598859518,0.0028306,1419527,11.0551349,26678750725,798.0,12
32,SLAPRP_Guo_small_O200_alpha0.2_v10.txt,true,true,false,false,0.2091646,23317211,0.0034669,1550007,0,0,4118.0,200
32,SLAPRP_Guo_small_O200_alpha0.2_v10.txt,true,true,false,true,0.2091646,23317211,0.0034669,1550007,10.7089314,25678192919,468.0,12
32,SLAPRP_Guo_small_O200_alpha0.2_v10.txt,false,true,true,false,3.9005075,117406858,0.0048974,1460215,0,0,3916.0,200
32,SLAPRP_Guo_small_O200_alpha0.2_v10.txt,false,true,true,true,3.9005075,117406858,0.0048974,1460215,10.4765653,25629285829,532.0,12
32,SLAPRP_Guo_small_O200_alpha0.2_v10.txt,false,true,false,false,6.5345064,110772072,0.0031602,1418407,0,0,5402.0,200
32,SLAPRP_Guo_small_O200_alpha0.2_v10.txt,false,true,false,true,6.5345064,110772072,0.0031602,1418407,10.9646883,25895728421,770.0,12
33,SLAPRP_Guo_small_O200_alpha0.2_v2.txt,true,true,false,false,0.208921,23292411,0.0043083,1509719,0,0,4016.0,201
33,SLAPRP_Guo_small_O200_alpha0.2_v2.txt,true,true,false,true,0.208921,23292411,0.0043083,1509719,10.2616021,24613021957,472.0,15
33,SLAPRP_Guo_small_O200_alpha0.2_v2.txt,false,true,true,false,9.0565439,507195045,0.0028882,1402855,0,0,4094.0,201
33,SLAPRP_Guo_small_O200_alpha0.2_v2.txt,false,true,true,true,9.0565439,507195045,0.0028882,1402855,10.4757573,25441292789,580.0,12
33,SLAPRP_Guo_small_O200_alpha0.2_v2.txt,false,true,false,false,164.699273,504597230,0.0041191,1417879,0,0,7606.0,201
33,SLAPRP_Guo_small_O200_alpha0.2_v2.txt,false,true,false,true,164.699273,504597230,0.0041191,1417879,10.9208595,25996079845,950.0,12
34,SLAPRP_Guo_small_O200_alpha0.2_v3.txt,true,true,false,false,0.2074089,23177787,0.0031841,1592423,0,0,4232.0,200
34,SLAPRP_Guo_small_O200_alpha0.2_v3.txt,true,true,false,true,0.2074089,23177787,0.0031841,1592423,11.6115543,26289416661,514.0,13
34,SLAPRP_Guo_small_O200_alpha0.2_v3.txt,false,true,true,false,6.6628582,117241018,0.0032463,1491031,0,0,4170.0,200
34,SLAPRP_Guo_small_O200_alpha0.2_v3.txt,false,true,true,true,6.6628582,117241018,0.0032463,1491031,10.7919038,25969655797,542.0,13
34,SLAPRP_Guo_small_O200_alpha0.2_v3.txt,false,true,false,false,1.9690262,110718920,0.0038648,1457271,0,0,5492.0,200
34,SLAPRP_Guo_small_O200_alpha0.2_v3.txt,false,true,false,true,1.9690262,110718920,0.0038648,1457271,11.2552321,26843615029,768.0,13
35,SLAPRP_Guo_small_O200_alpha0.2_v4.txt,true,true,false,false,0.2115307,23407851,0.0029191,1470023,0,0,3838.0,205
35,SLAPRP_Guo_small_O200_alpha0.2_v4.txt,true,true,false,true,0.2115307,23407851,0.0029191,1470023,10.364687,25360037767,468.0,15
35,SLAPRP_Guo_small_O200_alpha0.2_v4.txt,false,true,true,false,10.4529467,661283954,0.0032118,1471575,0,0,3954.0,205
35,SLAPRP_Guo_small_O200_alpha0.2_v4.txt,false,true,true,true,10.4529467,661283954,0.0032118,1471575,10.5669283,25832146133,564.0,13
35,SLAPRP_Guo_small_O200_alpha0.2_v4.txt,false,true,false,false,138.4522932,657861424,0.0027903,1367031,0,0,6686.0,205
35,SLAPRP_Guo_small_O200_alpha0.2_v4.txt,false,true,false,true,138.4522932,657861424,0.0027903,1367031,11.1840355,26513932279,782.0,12
36,SLAPRP_Guo_small_O200_alpha0.2_v5.txt,true,true,false,false,0.2033129,23655915,0.0026572,1346087,0,0,3408.0,201
36,SLAPRP_Guo_small_O200_alpha0.2_v5.txt,true,true,false,true,0.2033129,23655915,0.0026572,1346087,9.9815489,24344966501,408.0,17
36,SLAPRP_Guo_small_O200_alpha0.2_v5.txt,false,true,true,false,3.1531298,661535762,0.0024249,1311031,0,0,3482.0,201
36,SLAPRP_Guo_small_O200_alpha0.2_v5.txt,false,true,true,true,3.1531298,661535762,0.0024249,1311031,9.4754259,24245051895,468.0,11
36,SLAPRP_Guo_small_O200_alpha0.2_v5.txt,false,true,false,false,223.6234055,659388128,0.002734,1290071,0,0,6124.0,201
36,SLAPRP_Guo_small_O200_alpha0.2_v5.txt,false,true,false,true,223.6234055,659388128,0.002734,1290071,10.5231089,24265937061,716.0,17
37,SLAPRP_Guo_small_O200_alpha0.2_v6.txt,true,true,false,false,0.1996,23338315,0.0028106,1493495,0,0,3392.0,201
37,SLAPRP_Guo_small_O200_alpha0.2_v6.txt,true,true,false,true,0.1996,23338315,0.0028106,1493495,10.3420578,24160986647,426.0,17
37,SLAPRP_Guo_small_O200_alpha0.2_v6.txt,false,true,true,false,18.1605459,93510526,0.002767,1438615,0,0,3734.0,201
37,SLAPRP_Guo_small_O200_alpha0.2_v6.txt,false,true,true,true,18.1605459,93510526,0.002767,1438615,9.8122563,24151579495,522.0,12
37,SLAPRP_Guo_small_O200_alpha0.2_v6.txt,false,true,false,false,3.9956605,86492796,0.0027693,1367431,0,0,5066.0,201
37,SLAPRP_Guo_small_O200_alpha0.2_v6.txt,false,true,false,true,3.9956605,86492796,0.0027693,1367431,9.8899602,24617815287,676.0,13
38,SLAPRP_Guo_small_O200_alpha0.2_v7.txt,true,true,false,false,0.2028005,23171003,0.0030017,1514935,0,0,3840.0,200
38,SLAPRP_Guo_small_O200_alpha0.2_v7.txt,true,true,false,true,0.2028005,23171003,0.0030017,1514935,10.5131175,25226591831,492.0,14
38,SLAPRP_Guo_small_O200_alpha0.2_v7.txt,false,true,true,false,7.6457839,613712714,0.0030088,1501287,0,0,4076.0,200
38,SLAPRP_Guo_small_O200_alpha0.2_v7.txt,false,true,true,true,7.6457839,613712714,0.0030088,1501287,10.508042,25143965207,586.0,17
38,SLAPRP_Guo_small_O200_alpha0.2_v7.txt,false,true,false,false,30.7200906,608306952,0.0028873,1435671,0,0,7494.0,200
38,SLAPRP_Guo_small_O200_alpha0.2_v7.txt,false,true,false,true,30.7200906,608306952,0.0028873,1435671,11.0178985,25969259797,870.0,12
39,SLAPRP_Guo_small_O200_alpha0.2_v8.txt,true,true,false,false,0.2066229,23163851,0.0146411,1564647,0,0,3904.0,200
39,SLAPRP_Guo_small_O200_alpha0.2_v8.txt,true,true,false,true,0.2066229,23163851,0.0146411,1564647,10.2622037,24099791493,468.0,14
39,SLAPRP_Guo_small_O200_alpha0.2_v8.txt,false,true,true,false,6.6533215,93259246,0.0030916,1492791,0,0,3980.0,200
39,SLAPRP_Guo_small_O200_alpha0.2_v8.txt,false,true,true,true,6.6533215,93259246,0.0030916,1492791,10.3688898,24241423989,552.0,12
39,SLAPRP_Guo_small_O200_alpha0.2_v8.txt,false,true,false,false,1.8087081,86592892,0.0032574,1520391,0,0,5002.0,200
39,SLAPRP_Guo_small_O200_alpha0.2_v8.txt,false,true,false,true,1.8087081,86592892,0.0032574,1520391,10.6541181,26056094423,750.0,12
40,SLAPRP_Guo_small_O200_alpha0.2_v9.txt,true,true,false,false,0.2059175,23237195,0.0035409,1530775,0,0,3816.0,201
40,SLAPRP_Guo_small_O200_alpha0.2_v9.txt,true,true,false,true,0.2059175,23237195,0.0035409,1530775,10.933573,25966983863,466.0,15
40,SLAPRP_Guo_small_O200_alpha0.2_v9.txt,false,true,true,false,3.5933065,93294158,0.0030906,1480567,0,0,4056.0,201
40,SLAPRP_Guo_small_O200_alpha0.2_v9.txt,false,true,true,true,3.5933065,93294158,0.0030906,1480567,10.5705057,24719533333,570.0,13
40,SLAPRP_Guo_small_O200_alpha0.2_v9.txt,false,true,false,false,2.9531771,86657548,0.0053973,1476359,0,0,4852.0,201
40,SLAPRP_Guo_small_O200_alpha0.2_v9.txt,false,true,false,true,2.9531771,86657548,0.0053973,1476359,10.9553429,26353992615,762.0,12
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,true,true,false,false,0.1979676,23464587,0.0036778,1377335,0,0,3536.0,203
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,true,true,false,true,0.1979676,23464587,0.0036778,1377335,10.4889891,25665003093,420.0,13
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,false,true,true,false,4.9949977,93391534,0.0037172,1346903,0,0,3638.0,203
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,false,true,true,true,4.9949977,93391534,0.0037172,1346903,10.5563174,25701195317,464.0,13
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,false,true,false,false,4.2954242,86755164,0.0026006,1300487,0,0,4856.0,203
41,SLAPRP_Guo_small_O200_alpha0.3_v1.txt,false,true,false,true,4.2954242,86755164,0.0026006,1300487,9.9809413,25039140165,666.0,12
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,true,true,false,false,0.2172629,23230907,0.0047657,1472503,0,0,3892.0,201
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,true,true,false,true,0.2172629,23230907,0.0047657,1472503,10.7713643,25883722823,478.0,13
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,false,true,true,false,66.9853958,674058590,0.0052377,1473527,0,0,3816.0,201
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,false,true,true,true,66.9853958,674058590,0.0052377,1473527,10.643851,24524898517,550.0,13
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,false,true,false,false,2.5990076,665416044,0.0031183,1432727,0,0,5504.0,201
42,SLAPRP_Guo_small_O200_alpha0.3_v10.txt,false,true,false,true,2.5990076,665416044,0.0031183,1432727,11.4457013,25849303703,762.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,true,true,false,false,0.2634199,23645083,0.0029825,1436119,0,0,3626.0,203
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,true,true,false,true,0.2634199,23645083,0.0029825,1436119,11.1112945,24608730583,456.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,false,true,true,false,8.0263646,93498782,0.0029414,1421271,0,0,3838.0,203
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,false,true,true,true,8.0263646,93498782,0.0029414,1421271,10.7635776,24813918581,482.0,12
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,false,true,false,false,6.5868437,86859596,0.0036248,1420567,0,0,4892.0,203
43,SLAPRP_Guo_small_O200_alpha0.3_v2.txt,false,true,false,true,6.5868437,86859596,0.0036248,1420567,10.6140545,25052222549,672.0,13
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,true,true,false,false,0.2278219,23624027,0.0026491,1304167,0,0,3400.0,202
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,true,true,false,true,0.2278219,23624027,0.0026491,1304167,11.0332665,24297494485,388.0,12
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,false,true,true,false,9.9748215,696291770,0.004096,1273559,0,0,3388.0,202
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,false,true,true,true,9.9748215,696291770,0.004096,1273559,10.3607691,23972919989,476.0,19
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,false,true,false,false,2.5878502,689485320,0.0027666,1242839,0,0,4770.0,202
44,SLAPRP_Guo_small_O200_alpha0.3_v3.txt,false,true,false,true,2.5878502,689485320,0.0027666,1242839,10.6867719,23325789077,608.0,17
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,true,true,false,false,0.2147741,23401819,0.0030169,1382871,0,0,3704.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,true,true,false,true,0.2147741,23401819,0.0030169,1382871,11.6128341,26714348759,406.0,13
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,false,true,true,false,11.5818502,672379518,0.0030201,1446663,0,0,3850.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,false,true,true,true,11.5818502,672379518,0.0030201,1446663,10.6769963,24349065941,512.0,12
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,false,true,false,false,7.3250892,665028140,0.0028958,1381719,0,0,5716.0,202
45,SLAPRP_Guo_small_O200_alpha0.3_v4.txt,false,true,false,true,7.3250892,665028140,0.0028958,1381719,11.7499237,26021924469,726.0,12
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,true,true,false,false,0.223373,23391483,0.0026942,1366327,0,0,3504.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,true,true,false,true,0.223373,23391483,0.0026942,1366327,11.5963631,25375562679,448.0,16
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,false,true,true,false,4.3508866,696043450,0.0037212,1318583,0,0,3434.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,false,true,true,true,4.3508866,696043450,0.0037212,1318583,10.7146114,24378727735,464.0,11
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,false,true,false,false,5.4926048,689428168,0.0026428,1266455,0,0,5020.0,202
46,SLAPRP_Guo_small_O200_alpha0.3_v5.txt,false,true,false,true,5.4926048,689428168,0.0026428,1266455,11.0001177,24672414023,654.0,12
47,SLAPRP_Guo_small_O200_alpha0.3_v6.txt,true,true,false,false,0.2136288,23131003,0.0032537,1478103,0,0,4064.0,202
47,SLAPRP_Guo_small_O200_alpha0.3_v6.txt,true,true,false,true,0.2136288,23131003,0.0032537,1478103,11.8983455,25907026437,480.0,13
47,SLAPRP_Guo_small_O200_alpha0.3_v6.txt,false,true,true,false,69.1694351,697490442,0.0030222,1443223,0,0,3766.0,202
47,SLAPRP_Guo_small_O200_alpha0.3_v6.txt,false,true,true,true,69.1694351,697490442,0.0030222,1443223,11.7210711,25689169989,532.0,13
47,SLAPRP_Guo_small_O200_alpha0.3_v6.txt,false,true,false,false,3.4894283,688983288,0.0031639,1377095,0,0,5398.0,202
47,SLAPRP_Guo_small_O200_alpha0.3_v6.txt,false,true,false,true,3.4894283,688983288,0.0031639,1377095,12.4662826,26223804629,800.0,13
48,SLAPRP_Guo_small_O200_alpha0.3_v7.txt,true,true,false,false,0.227307,23194859,0.0032332,1455111,0,0,4098.0,200
48,SLAPRP_Guo_small_O200_alpha0.3_v7.txt,true,true,false,true,0.227307,23194859,0.0032332,1455111,12.0829528,26295510871,510.0,12
48,SLAPRP_Guo_small_O200_alpha0.3_v7.txt,false,true,true,false,121.69362,84745920,0.0030537,1421831,0,0,3870.0,200
48,SLAPRP_Guo_small_O200_alpha0.3_v7.txt,false,true,true,true,121.69362,84745920,0.0030537,1421831,11.7497824,25136310965,542.0,12
48,SLAPRP_Guo_small_O200_alpha0.3_v7.txt,false,true,false,false,6.210632,74400926,0.0030056,1391047,0,0,5124.0,200
48,SLAPRP_Guo_small_O200_alpha0.3_v7.txt,false,true,false,true,6.210632,74400926,0.0030056,1391047,11.5641371,25678581957,680.0,13
49,SLAPRP_Guo_small_O200_alpha0.3_v8.txt,true,true,false,false,0.2432927,23305371,0.0037965,1420615,0,0,3722.0,200
49,SLAPRP_Guo_small_O200_alpha0.3_v8.txt,true,true,false,true,0.2432927,23305371,0.0037965,1420615,10.9548569,23790721781,474.0,13
49,SLAPRP_Guo_small_O200_alpha0.3_v8.txt,false,true,true,false,4.6367229,695964282,0.0029629,1414247,0,0,3728.0,200
49,SLAPRP_Guo_small_O200_alpha0.3_v8.txt,false,true,true,true,4.6367229,695964282,0.0029629,1414247,10.8150761,23724537221,540.0,12
49,SLAPRP_Guo_small_O200_alpha0.3_v8.txt,false,true,false,false,4.117927,689599512,0.0029951,1342775,0,0,5298.0,200
49,SLAPRP_Guo_small_O200_alpha0.3_v8.txt,false,true,false,true,4.117927,689599512,0.0029951,1342775,11.2196163,24403096919,780.0,14
50,SLAPRP_Guo_small_O200_alpha0.3_v9.txt,true,true,false,false,0.2221172,23466619,0.0030868,1483783,0,0,3966.0,206
50,SLAPRP_Guo_small_O200_alpha0.3_v9.txt,true,true,false,true,0.2221172,23466619,0.0030868,1483783,12.8774489,27620627703,436.0,15
50,SLAPRP_Guo_small_O200_alpha0.3_v9.txt,false,true,true,false,5.000319,649242104,0.0027551,1430855,0,0,4144.0,206
50,SLAPRP_Guo_small_O200_alpha0.3_v9.txt,false,true,true,true,5.000319,649242104,0.0027551,1430855,12.2687152,26859640981,514.0,12
50,SLAPRP_Guo_small_O200_alpha0.3_v9.txt,false,true,false,false,83.5454778,644874470,0.0029667,1386567,0,0,7142.0,206
50,SLAPRP_Guo_small_O200_alpha0.3_v9.txt,false,true,false,true,83.5454778,644874470,0.0029667,1386567,13.1269689,28129247415,814.0,12
51,SLAPRP_Guo_small_O200_alpha0.4_v1.txt,true,true,false,false,0.2184345,23447643,0.0040199,1423287,0,0,3650.0,201
51,SLAPRP_Guo_small_O200_alpha0.4_v1.txt,true,true,false,true,0.2184345,23447643,0.0040199,1423287,11.8470799,25354545909,410.0,14
51,SLAPRP_Guo_small_O200_alpha0.4_v1.txt,false,true,true,false,7.8611922,660158304,0.0027754,1347943,0,0,3636.0,201
51,SLAPRP_Guo_small_O200_alpha0.4_v1.txt,false,true,true,true,7.8611922,660158304,0.0027754,1347943,11.3714623,24252375077,484.0,12
51,SLAPRP_Guo_small_O200_alpha0.4_v1.txt,false,true,false,false,2.3034505,653152910,0.0027893,1305207,0,0,5206.0,201
51,SLAPRP_Guo_small_O200_alpha0.4_v1.txt,false,true,false,true,2.3034505,653152910,0.0027893,1305207,11.1894115,24435231829,644.0,11
52,SLAPRP_Guo_small_O200_alpha0.4_v10.txt,true,true,false,false,0.2199479,23208875,0.0035244,1512647,0,0,3852.0,200
52,SLAPRP_Guo_small_O200_alpha0.4_v10.txt,true,true,false,true,0.2199479,23208875,0.0035244,1512647,11.9301292,25871630725,474.0,13
52,SLAPRP_Guo_small_O200_alpha0.4_v10.txt,false,true,true,false,174.8830314,712613656,0.0028552,1441847,0,0,4012.0,200
52,SLAPRP_Guo_small_O200_alpha0.4_v10.txt,false,true,true,true,174.8830314,712613656,0.0028552,1441847,11.5211488,24662192759,562.0,13
52,SLAPRP_Guo_small_O200_alpha0.4_v10.txt,false,true,false,false,13.1344018,701309510,0.002953,1381591,0,0,5186.0,200
52,SLAPRP_Guo_small_O200_alpha0.4_v10.txt,false,true,false,true,13.1344018,701309510,0.002953,1381591,11.4470758,25537347797,714.0,13
53,SLAPRP_Guo_small_O200_alpha0.4_v2.txt,true,true,false,false,0.2352794,23427547,0.00273,1330903,0,0,3654.0,201
53,SLAPRP_Guo_small_O200_alpha0.4_v2.txt,true,true,false,true,0.2352794,23427547,0.00273,1330903,11.0906033,24276790869,440.0,14
53,SLAPRP_Guo_small_O200_alpha0.4_v2.txt,false,true,true,false,3.7660661,684024892,0.0027462,1331047,0,0,3458.0,201
53,SLAPRP_Guo_small_O200_alpha0.4_v2.txt,false,true,true,true,3.7660661,684024892,0.0027462,1331047,10.9534518,23860350631,438.0,11
53,SLAPRP_Guo_small_O200_alpha0.4_v2.txt,false,true,false,false,10.0404319,677730410,0.0041597,1256807,0,0,4960.0,201
53,SLAPRP_Guo_small_O200_alpha0.4_v2.txt,false,true,false,true,10.0404319,677730410,0.0041597,1256807,11.0950875,23969043463,666.0,13
54,SLAPRP_Guo_small_O200_alpha0.4_v3.txt,true,true,false,false,0.2430559,23196619,0.0036573,1451559,0,0,3758.0,208
54,SLAPRP_Guo_small_O200_alpha0.4_v3.txt,true,true,false,true,0.2430559,23196619,0.0036573,1451559,12.9560665,27935894581,444.0,14
54,SLAPRP_Guo_small_O200_alpha0.4_v3.txt,false,true,true,false,9.7270526,93378462,0.0027953,1410663,0,0,3960.0,208
54,SLAPRP_Guo_small_O200_alpha0.4_v3.txt,false,true,true,true,9.7270526,93378462,0.0027953,1410663,12.1741067,26600030741,540.0,12
54,SLAPRP_Guo_small_O200_alpha0.4_v3.txt,false,true,false,false,1.828821,86436252,0.0029451,1358455,0,0,5224.0,208
54,SLAPRP_Guo_small_O200_alpha0.4_v3.txt,false,true,false,true,1.828821,86436252,0.0029451,1358455,12.9793953,28615451413,670.0,12
55,SLAPRP_Guo_small_O200_alpha0.4_v4.txt,true,true,false,false,0.2234033,23382843,0.0030942,1427463,0,0,3808.0,203
55,SLAPRP_Guo_small_O200_alpha0.4_v4.txt,true,true,false,true,0.2234033,23382843,0.0030942,1427463,11.6003254,25691322391,446.0,16
55,SLAPRP_Guo_small_O200_alpha0.4_v4.txt,false,true,true,false,63.064002,697893482,0.0029808,1444823,0,0,3862.0,203
55,SLAPRP_Guo_small_O200_alpha0.4_v4.txt,false,true,true,true,63.064002,697893482,0.0029808,1444823,12.0187754,25692838901,522.0,15
55,SLAPRP_Guo_small_O200_alpha0.4_v4.txt,false,true,false,false,3.1709736,689386488,0.0040457,1437463,0,0,5670.0,203
55,SLAPRP_Guo_small_O200_alpha0.4_v4.txt,false,true,false,true,3.1709736,689386488,0.0040457,1437463,12.6084599,27341962693,750.0,14
56,SLAPRP_Guo_small_O200_alpha0.4_v5.txt,true,true,false,false,0.2299065,23400267,0.0028404,1393143,0,0,3414.0,201
56,SLAPRP_Guo_small_O200_alpha0.4_v5.txt,true,true,false,true,0.2299065,23400267,0.0028404,1393143,10.9476525,24111437655,424.0,11
56,SLAPRP_Guo_small_O200_alpha0.4_v5.txt,false,true,true,false,127.713913,95880670,0.0040984,1350343,0,0,3664.0,201
56,SLAPRP_Guo_small_O200_alpha0.4_v5.txt,false,true,true,true,127.713913,95880670,0.0040984,1350343,10.8971017,24306728599,492.0,11
56,SLAPRP_Guo_small_O200_alpha0.4_v5.txt,false,true,false,false,5.301435,87037260,0.002723,1293047,0,0,4930.0,201
56,SLAPRP_Guo_small_O200_alpha0.4_v5.txt,false,true,false,true,5.301435,87037260,0.002723,1293047,11.1740525,24939460069,684.0,14
57,SLAPRP_Guo_small_O200_alpha0.4_v6.txt,true,true,false,false,0.2265179,23532267,0.0027947,1387831,0,0,3714.0,204
57,SLAPRP_Guo_small_O200_alpha0.4_v6.txt,true,true,false,true,0.2265179,23532267,0.0027947,1387831,12.0112137,26745269333,404.0,16
57,SLAPRP_Guo_small_O200_alpha0.4_v6.txt,false,true,true,false,40.5970623,673010190,0.00284,1427479,0,0,3522.0,204
57,SLAPRP_Guo_small_O200_alpha0.4_v6.txt,false,true,true,true,40.5970623,673010190,0.00284,1427479,11.6186006,25720560839,488.0,13
57,SLAPRP_Guo_small_O200_alpha0.4_v6.txt,false,true,false,false,40.0337444,666144732,0.0032667,1317975,0,0,5324.0,204
57,SLAPRP_Guo_small_O200_alpha0.4_v6.txt,false,true,false,true,40.0337444,666144732,0.0032667,1317975,11.6634118,26092062133,640.0,12
58,SLAPRP_Guo_small_O200_alpha0.4_v7.txt,true,true,false,false,0.2309741,23217771,0.0030413,1480359,0,0,3764.0,206
58,SLAPRP_Guo_small_O200_alpha0.4_v7.txt,true,true,false,true,0.2309741,23217771,0.0030413,1480359,12.3475593,27463815125,452.0,14
58,SLAPRP_Guo_small_O200_alpha0.4_v7.txt,false,true,true,false,10.7101872,93276910,0.0033852,1399127,0,0,3782.0,206
58,SLAPRP_Guo_small_O200_alpha0.4_v7.txt,false,true,true,true,10.7101872,93276910,0.0033852,1399127,11.4898269,25654198039,514.0,12
58,SLAPRP_Guo_small_O200_alpha0.4_v7.txt,false,true,false,false,2.3576711,86612380,0.0037601,1468855,0,0,4998.0,206
58,SLAPRP_Guo_small_O200_alpha0.4_v7.txt,false,true,false,true,2.3576711,86612380,0.0037601,1468855,12.658665,28116942727,726.0,12
59,SLAPRP_Guo_small_O200_alpha0.4_v8.txt,true,true,false,false,0.2192259,23544571,0.0030127,1333223,0,0,3308.0,204
59,SLAPRP_Guo_small_O200_alpha0.4_v8.txt,true,true,false,true,0.2192259,23544571,0.0030127,1333223,10.8553041,24535655511,428.0,16
59,SLAPRP_Guo_small_O200_alpha0.4_v8.txt,false,true,true,false,4.2657852,696205498,0.0026166,1283447,0,0,3574.0,204
59,SLAPRP_Guo_small_O200_alpha0.4_v8.txt,false,true,true,true,4.2657852,696205498,0.0026166,1283447,11.2719024,25312632581,456.0,11
59,SLAPRP_Guo_small_O200_alpha0.4_v8.txt,false,true,false,false,3.7325586,689694248,0.0026536,1246439,0,0,4890.0,204
59,SLAPRP_Guo_small_O200_alpha0.4_v8.txt,false,true,false,true,3.7325586,689694248,0.0026536,1246439,11.0992348,25217699605,638.0,15
60,SLAPRP_Guo_small_O200_alpha0.4_v9.txt,true,true,false,false,0.2194257,23556891,0.0027649,1362295,0,0,3400.0,203
60,SLAPRP_Guo_small_O200_alpha0.4_v9.txt,true,true,false,true,0.2194257,23556891,0.0027649,1362295,10.7836555,24267628663,432.0,12
60,SLAPRP_Guo_small_O200_alpha0.4_v9.txt,false,true,true,false,51.3351813,709724376,0.0037529,1354391,0,0,3722.0,203
60,SLAPRP_Guo_small_O200_alpha0.4_v9.txt,false,true,true,true,51.3351813,709724376,0.0037529,1354391,11.6442105,25429687813,508.0,13
60,SLAPRP_Guo_small_O200_alpha0.4_v9.txt,false,true,false,false,2.9921273,701344374,0.004713,1274375,0,0,5090.0,203
60,SLAPRP_Guo_small_O200_alpha0.4_v9.txt,false,true,false,true,2.9921273,701344374,0.004713,1274375,11.6485549,26263738293,636.0,11
61,SLAPRP_Guo_small_O50_alpha0.2_v1.txt,true,true,false,false,0.2295683,24949786,0.0007917,366727,0,0,778.0,51
61,SLAPRP_Guo_small_O50_alpha0.2_v1.txt,true,true,false,true,0.2295683,24949786,0.0007917,366727,0.1668691,373988279,128.0,6
61,SLAPRP_Guo_small_O50_alpha0.2_v1.txt,false,true,true,false,33.906426,83763731,0.0006702,337799,0,0,798.0,51
61,SLAPRP_Guo_small_O50_alpha0.2_v1.txt,false,true,true,true,33.906426,83763731,0.0006702,337799,0.1842481,415200000,134.0,4
61,SLAPRP_Guo_small_O50_alpha0.2_v1.txt,false,true,false,false,15.2564384,76927640,0.0006829,340695,0,0,836.0,51
61,SLAPRP_Guo_small_O50_alpha0.2_v1.txt,false,true,false,true,15.2564384,76927640,0.0006829,340695,0.1828132,405688119,148.0,3
62,SLAPRP_Guo_small_O50_alpha0.2_v10.txt,true,true,false,false,0.2243692,24849578,0.0009464,447015,0,0,1002.0,54
62,SLAPRP_Guo_small_O50_alpha0.2_v10.txt,true,true,false,true,0.2243692,24849578,0.0009464,447015,0.2010937,446710663,138.0,4
62,SLAPRP_Guo_small_O50_alpha0.2_v10.txt,false,true,true,false,2.8909687,673409796,0.0008767,410471,0,0,986.0,54
62,SLAPRP_Guo_small_O50_alpha0.2_v10.txt,false,true,true,true,2.8909687,673409796,0.0008767,410471,0.212022,476285479,180.0,4
62,SLAPRP_Guo_small_O50_alpha0.2_v10.txt,false,true,false,false,5.4618191,666886107,0.000843,409847,0,0,1476.0,54
